aflow_prototype_params_list_relax,aflow_prototype_params_values_relax,auid,aurl,compound,geometry,positions_fractional
"a,x4","10.6955,0.882008",aflow:dda3fbb14b38a63e,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Nd2O7Zr2_ICSD_160164,Nd4O14Zr4,"7.56284,7.56284,7.56284,60,60,60","[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0],[0.5, 0, 0],[0.367992, 0.882008, 0.382008],[0.882008, 0.367992, 0.867992],[0.882008, 0.367992, 0.382008],[0.367992, 0.882008, 0.867992],[0.367992, 0.367992, 0.382008],[0.882008, 0.882008, 0.867992],[0.632008, 0.117992, 0.132008],[0.117992, 0.632008, 0.617992],[0.117992, 0.632008, 0.132008],[0.632008, 0.117992, 0.617992],[0.632008, 0.632008, 0.617992],[0.117992, 0.117992, 0.132008],[0.125, 0.125, 0.625],[0.875, 0.875, 0.375],[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0.5],[0, 0.5, 0.5]"
"a,x4","10.615,0.841591",aflow:de4d43bb9330fef3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7Sn2Tb2_ICSD_159791,O14Sn4Tb4,"7.50596,7.50596,7.50596,60,60,60","[0.341591, 0.341591, 0.908409],[0.908409, 0.908409, 0.341591],[0.908409, 0.341591, 0.341591],[0.341591, 0.908409, 0.908409],[0.341591, 0.908409, 0.341591],[0.908409, 0.341591, 0.908409],[0.658409, 0.091591, 0.091591],[0.091591, 0.658409, 0.658409],[0.091591, 0.091591, 0.658409],[0.658409, 0.658409, 0.091591],[0.658409, 0.091591, 0.658409],[0.091591, 0.658409, 0.091591],[0.375, 0.375, 0.375],[0.625, 0.625, 0.625],[0, 0, 0],[0, 0.5, 0],[0.5, 0, 0],[0, 0, 0.5],[0.5, 0.5, 0.5],[0.5, 0, 0.5],[0, 0.5, 0.5],[0.5, 0.5, 0]"
"a,x4","10.1243,0.419498",aflow:de4894bbdb4936cc,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7V2Y2_ICSD_160865,O14V4Y4,"7.15898,7.15898,7.15898,60,60,60","[0.580502, 0.169498, 0.580502],[0.169498, 0.580502, 0.169498],[0.169498, 0.580502, 0.580502],[0.580502, 0.169498, 0.169498],[0.580502, 0.580502, 0.169498],[0.169498, 0.169498, 0.580502],[0.419498, 0.830502, 0.830502],[0.830502, 0.419498, 0.419498],[0.830502, 0.419498, 0.830502],[0.419498, 0.830502, 0.419498],[0.419498, 0.419498, 0.830502],[0.830502, 0.830502, 0.419498],[0.875, 0.875, 0.875],[0.125, 0.125, 0.125],[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0.5],[0.5, 0, 0.5],[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0],[0, 0.5, 0]"
"a,x4","10.3841,0.423479",aflow:df93e7346ab277e8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Eu2O7Ti2_ICSD_92767,Eu4O14Ti4,"7.34263,7.34263,7.34263,60,60,60","[0.5, 0.5, 0.5],[0, 0, 0.5],[0.5, 0, 0.5],[0.5, 0, 0],[0.326521, 0.423479, 0.923479],[0.923479, 0.826521, 0.326521],[0.326521, 0.423479, 0.326521],[0.923479, 0.826521, 0.923479],[0.923479, 0.423479, 0.326521],[0.326521, 0.826521, 0.923479],[0.0765207, 0.173479, 0.0765207],[0.673479, 0.576521, 0.673479],[0.0765207, 0.173479, 0.673479],[0.673479, 0.576521, 0.0765207],[0.0765207, 0.576521, 0.673479],[0.673479, 0.173479, 0.0765207],[0.375, 0.875, 0.375],[0.625, 0.125, 0.625],[0, 0, 0],[0.5, 0.5, 0],[0, 0.5, 0],[0, 0.5, 0.5]"
"a,x4","10.8214,0.83462",aflow:e09019824e8a6e38,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Nd2O7Zr2_ICSD_261854,Nd4O14Zr4,"7.65186,7.65186,7.65186,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0, 0],[0.5, 0.5, 0],[0.33462, 0.33462, 0.41538],[0.91538, 0.91538, 0.83462],[0.33462, 0.91538, 0.41538],[0.91538, 0.33462, 0.83462],[0.91538, 0.33462, 0.41538],[0.33462, 0.91538, 0.83462],[0.0846199, 0.66538, 0.16538],[0.66538, 0.0846199, 0.58462],[0.0846199, 0.0846199, 0.16538],[0.66538, 0.66538, 0.58462],[0.0846199, 0.66538, 0.58462],[0.66538, 0.0846199, 0.16538],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0, 0, 0],[0.5, 0, 0.5],[0, 0.5, 0.5],[0, 0, 0.5]"
"a,x4","10.397,0.41248",aflow:e02b08383d20cea7,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Mo2O7Y2_ICSD_202522,Mo4O14Y4,"7.35181,7.35181,7.35181,60,60,60","[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0.5],[0, 0.5, 0.5],[0.33752, 0.91248, 0.41248],[0.91248, 0.33752, 0.83752],[0.91248, 0.33752, 0.41248],[0.33752, 0.91248, 0.83752],[0.33752, 0.33752, 0.41248],[0.91248, 0.91248, 0.83752],[0.66248, 0.0875202, 0.16248],[0.0875202, 0.66248, 0.58752],[0.0875202, 0.66248, 0.16248],[0.66248, 0.0875202, 0.58752],[0.66248, 0.66248, 0.58752],[0.0875202, 0.0875202, 0.16248],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0],[0.5, 0, 0]"
"a,x3,x4","12.6213,0.784081,0.730398",aflow:e01d558b3e5926a9,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/C4K2N4Zn1_ICSD_14368,C8K4N8Zn2,"8.92462,8.92462,8.92462,60,60,60","[0.784081, 0.784081, 0.784081],[0.784081, 0.147757, 0.784081],[0.784081, 0.784081, 0.147757],[0.147757, 0.784081, 0.784081],[0.215919, 0.852244, 0.215919],[0.215919, 0.215919, 0.215919],[0.215919, 0.215919, 0.852244],[0.852244, 0.215919, 0.215919],[0.5, 0.5, 0.5],[0.5, 0, 0.5],[0.5, 0.5, 0],[0, 0.5, 0.5],[0.730398, 0.730398, 0.730398],[0.730398, 0.308807, 0.730398],[0.730398, 0.730398, 0.308807],[0.308807, 0.730398, 0.730398],[0.269602, 0.691193, 0.269602],[0.269602, 0.269602, 0.269602],[0.269602, 0.269602, 0.691193],[0.691193, 0.269602, 0.269602],[0.875, 0.875, 0.875],[0.125, 0.125, 0.125]"
"a,x4","10.8269,0.363031",aflow:e03d7a163ce68bfe,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/La2O7Zr2_ICSD_184095,La4O14Zr4,"7.65576,7.65576,7.65576,60,60,60","[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0.5],[0.5, 0, 0.5],[0.636969, 0.113031, 0.636969],[0.113031, 0.636969, 0.113031],[0.113031, 0.636969, 0.636969],[0.636969, 0.113031, 0.113031],[0.636969, 0.636969, 0.113031],[0.113031, 0.113031, 0.636969],[0.363031, 0.886969, 0.886969],[0.886969, 0.363031, 0.363031],[0.886969, 0.363031, 0.886969],[0.363031, 0.886969, 0.363031],[0.363031, 0.363031, 0.886969],[0.886969, 0.886969, 0.363031],[0.875, 0.875, 0.875],[0.125, 0.125, 0.125],[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0],[0, 0.5, 0]"
"a,x4","9.9139,0.42078",aflow:e18a572823737d87,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ge2O7Yb2_ICSD_65618,Ge4O14Yb4,"7.01016,7.01016,7.01016,60,60,60","[0, 0, 0],[0.5, 0, 0.5],[0, 0, 0.5],[0, 0.5, 0.5],[0.625, 0.625, 0.125],[0.375, 0.375, 0.875],[0.67078, 0.0792204, 0.57922],[0.0792204, 0.67078, 0.17078],[0.67078, 0.67078, 0.57922],[0.0792204, 0.0792204, 0.17078],[0.0792204, 0.67078, 0.57922],[0.67078, 0.0792204, 0.17078],[0.92078, 0.92078, 0.82922],[0.32922, 0.32922, 0.42078],[0.92078, 0.32922, 0.82922],[0.32922, 0.92078, 0.42078],[0.92078, 0.32922, 0.42078],[0.32922, 0.92078, 0.82922],[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0.5, 0],[0.5, 0, 0]"
"a,x4","10.7595,0.414503",aflow:e33bad894597acfd,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Eu2O7Zr2_ICSD_173950,Eu4O14Zr4,"7.60813,7.60813,7.60813,60,60,60","[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0],[0.5, 0, 0],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0.335497, 0.914503, 0.414503],[0.914503, 0.335497, 0.835497],[0.914503, 0.335497, 0.414503],[0.335497, 0.914503, 0.835497],[0.335497, 0.335497, 0.414503],[0.914503, 0.914503, 0.835497],[0.664503, 0.0854972, 0.164503],[0.0854972, 0.664503, 0.585497],[0.0854972, 0.664503, 0.164503],[0.664503, 0.0854972, 0.585497],[0.664503, 0.664503, 0.585497],[0.0854972, 0.0854972, 0.164503],[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0.5],[0, 0.5, 0.5]"
"a,x4","10.8959,0.817522",aflow:e777416a43df0db1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cu2F6Hg2S1_ICSD_156366,Cu4F12Hg4S2,"7.7046,7.7046,7.7046,60,60,60","[0, 0, 0],[0, 0.5, 0],[0.5, 0, 0],[0, 0, 0.5],[0.317522, 0.317522, 0.932478],[0.932478, 0.932478, 0.317522],[0.932478, 0.317522, 0.317522],[0.317522, 0.932478, 0.932478],[0.317522, 0.932478, 0.317522],[0.932478, 0.317522, 0.932478],[0.682478, 0.0675225, 0.0675225],[0.0675225, 0.682478, 0.682478],[0.0675225, 0.0675225, 0.682478],[0.682478, 0.682478, 0.0675225],[0.682478, 0.0675225, 0.682478],[0.0675225, 0.682478, 0.0675225],[0.5, 0.5, 0.5],[0.5, 0, 0.5],[0, 0.5, 0.5],[0.5, 0.5, 0],[0.375, 0.375, 0.375],[0.625, 0.625, 0.625]"
"a,x4","10.3103,0.834667",aflow:e7d3935cbc89f8e8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7Pt2Tl2_ICSD_22215,O14Pt4Tl4,"7.29048,7.29048,7.29048,60,60,60","[0, 0, 0],[0.75, 0.75, 0.75],[0.709667, 0.290333, 0.709667],[0.290333, 0.709667, 0.290333],[0.709667, 0.290333, 0.290333],[0.290333, 0.709667, 0.709667],[0.290333, 0.290333, 0.709667],[0.709667, 0.709667, 0.290333],[0.459667, 0.0403331, 0.0403331],[0.0403331, 0.459667, 0.459667],[0.459667, 0.0403331, 0.459667],[0.0403331, 0.459667, 0.0403331],[0.459667, 0.459667, 0.0403331],[0.0403331, 0.0403331, 0.459667],[0.375, 0.875, 0.375],[0.875, 0.375, 0.375],[0.375, 0.375, 0.875],[0.375, 0.375, 0.375],[0.875, 0.375, 0.875],[0.375, 0.875, 0.875],[0.875, 0.875, 0.375],[0.875, 0.875, 0.875]"
"a,x4","10.5124,0.418159",aflow:e8c446b0bfadce7a,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Nd2O7Ru2_ICSD_82304,Nd4O14Ru4,"7.43336,7.43336,7.43336,60,60,60","[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0],[0.5, 0, 0],[0.331841, 0.918159, 0.418159],[0.918159, 0.331841, 0.831841],[0.918159, 0.331841, 0.418159],[0.331841, 0.918159, 0.831841],[0.331841, 0.331841, 0.418159],[0.918159, 0.918159, 0.831841],[0.668159, 0.0818415, 0.168159],[0.0818415, 0.668159, 0.581841],[0.0818415, 0.668159, 0.168159],[0.668159, 0.0818415, 0.581841],[0.668159, 0.668159, 0.581841],[0.0818415, 0.0818415, 0.168159],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0.5],[0, 0.5, 0.5]"
"a,x4","10.3146,0.829216",aflow:e80244ff495280ed,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Gd2O7Ti2_ICSD_150210,Gd4O14Ti4,"7.29352,7.29352,7.29352,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0, 0, 0.5],[0, 0.5, 0.5],[0.579216, 0.670784, 0.670784],[0.170784, 0.0792163, 0.0792163],[0.579216, 0.0792163, 0.670784],[0.170784, 0.670784, 0.0792163],[0.579216, 0.670784, 0.0792163],[0.170784, 0.0792163, 0.670784],[0.829216, 0.329216, 0.920784],[0.420784, 0.920784, 0.329216],[0.829216, 0.920784, 0.920784],[0.420784, 0.329216, 0.329216],[0.420784, 0.329216, 0.920784],[0.829216, 0.920784, 0.329216],[0.125, 0.625, 0.625],[0.875, 0.375, 0.375],[0, 0, 0],[0.5, 0, 0.5],[0.5, 0.5, 0],[0.5, 0, 0]"
"a,x4","10.2086,0.839527",aflow:e93e8b4777a3b2a0,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Er2O7Ru2_ICSD_97533,Er4O14Ru4,"7.2186,7.2186,7.2186,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0, 0, 0.5],[0, 0.5, 0.5],[0.589527, 0.660473, 0.660473],[0.160473, 0.0895274, 0.0895274],[0.589527, 0.0895274, 0.660473],[0.160473, 0.660473, 0.0895274],[0.589527, 0.660473, 0.0895274],[0.160473, 0.0895274, 0.660473],[0.839527, 0.339527, 0.910473],[0.410473, 0.910473, 0.339527],[0.839527, 0.910473, 0.910473],[0.410473, 0.339527, 0.339527],[0.410473, 0.339527, 0.910473],[0.839527, 0.910473, 0.339527],[0.125, 0.625, 0.625],[0.875, 0.375, 0.375],[0, 0, 0],[0.5, 0, 0.5],[0.5, 0.5, 0],[0.5, 0, 0]"
"a,x3,x4","13.0137,0.222945,0.275014",aflow:ebbc2803b09d67e6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/C4Hg1K2N4_ICSD_23995,C8Hg2K4N8,"9.20205,9.20205,9.20205,60,60,60","[0.0438364, 0.652055, 0.652055],[0.652055, 0.0438364, 0.652055],[0.652055, 0.652055, 0.652055],[0.652055, 0.652055, 0.0438364],[0.0979455, 0.706164, 0.0979455],[0.706164, 0.0979455, 0.0979455],[0.0979455, 0.0979455, 0.0979455],[0.0979455, 0.0979455, 0.706164],[0, 0, 0],[0.75, 0.75, 0.75],[0.875, 0.375, 0.375],[0.375, 0.875, 0.375],[0.375, 0.375, 0.375],[0.375, 0.375, 0.875],[0.200041, 0.599986, 0.599986],[0.599986, 0.200041, 0.599986],[0.599986, 0.599986, 0.599986],[0.599986, 0.599986, 0.200041],[0.150014, 0.549959, 0.150014],[0.549959, 0.150014, 0.150014],[0.150014, 0.150014, 0.150014],[0.150014, 0.150014, 0.549959]"
"a,x4","10.8211,0.834604",aflow:ed2e50cbaff96773,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Nd2O7Zr2_ICSD_153227,Nd4O14Zr4,"7.65167,7.65167,7.65167,60,60,60","[0.5, 0.5, 0.5],[0.5, 0, 0.5],[0.5, 0.5, 0],[0, 0.5, 0.5],[0.0846036, 0.665396, 0.665396],[0.665396, 0.0846036, 0.0846036],[0.665396, 0.665396, 0.0846036],[0.0846036, 0.0846036, 0.665396],[0.665396, 0.0846036, 0.665396],[0.0846036, 0.665396, 0.0846036],[0.915396, 0.915396, 0.334604],[0.334604, 0.334604, 0.915396],[0.334604, 0.915396, 0.915396],[0.915396, 0.334604, 0.334604],[0.334604, 0.915396, 0.334604],[0.915396, 0.334604, 0.915396],[0.625, 0.625, 0.625],[0.375, 0.375, 0.375],[0, 0, 0],[0, 0.5, 0],[0, 0, 0.5],[0.5, 0, 0]"
"a,x4","10.3437,0.822021",aflow:ef99b96419a9f2da,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cd2O7Os2_ICSD_155767,Cd4O14Os4,"7.31412,7.31412,7.31412,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0, 0],[0.5, 0.5, 0],[0.322021, 0.322021, 0.427979],[0.927979, 0.927979, 0.822021],[0.322021, 0.927979, 0.427979],[0.927979, 0.322021, 0.822021],[0.927979, 0.322021, 0.427979],[0.322021, 0.927979, 0.822021],[0.0720213, 0.677979, 0.177979],[0.677979, 0.0720213, 0.572021],[0.0720213, 0.0720213, 0.177979],[0.677979, 0.677979, 0.572021],[0.0720213, 0.677979, 0.572021],[0.677979, 0.0720213, 0.177979],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0, 0, 0],[0.5, 0, 0.5],[0, 0.5, 0.5],[0, 0, 0.5]"
"a,x4","10.3816,0.8267",aflow:ef4b6d3f5efb552a,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Eu2O7Ti2_ICSD_188551,Eu4O14Ti4,"7.3409,7.3409,7.3409,60,60,60","[0, 0, 0],[0, 0, 0.5],[0.5, 0, 0.5],[0, 0.5, 0.5],[0.125, 0.125, 0.625],[0.875, 0.875, 0.375],[0.423301, 0.8267, 0.326699],[0.8267, 0.423301, 0.9233],[0.8267, 0.423301, 0.326699],[0.423301, 0.8267, 0.9233],[0.423301, 0.423301, 0.326699],[0.8267, 0.8267, 0.9233],[0.5767, 0.1733, 0.0766995],[0.1733, 0.5767, 0.6733],[0.1733, 0.5767, 0.0766995],[0.5767, 0.1733, 0.6733],[0.5767, 0.5767, 0.6733],[0.1733, 0.1733, 0.0766995],[0.5, 0.5, 0.5],[0.5, 0.5, 0],[0, 0.5, 0],[0.5, 0, 0]"
"a,x4","10.2931,0.412759",aflow:f011c8cd1c22ea67,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7Ru2Tb2_ICSD_82305,O14Ru4Tb4,"7.27834,7.27834,7.27834,60,60,60","[0.912759, 0.412759, 0.337241],[0.337241, 0.837241, 0.912759],[0.337241, 0.412759, 0.912759],[0.912759, 0.837241, 0.337241],[0.337241, 0.412759, 0.337241],[0.912759, 0.837241, 0.912759],[0.0872412, 0.162759, 0.662759],[0.662759, 0.587241, 0.0872412],[0.662759, 0.162759, 0.0872412],[0.0872412, 0.587241, 0.662759],[0.662759, 0.587241, 0.662759],[0.0872412, 0.162759, 0.0872412],[0.375, 0.875, 0.375],[0.625, 0.125, 0.625],[0, 0, 0],[0, 0.5, 0],[0, 0.5, 0.5],[0.5, 0.5, 0],[0.5, 0.5, 0.5],[0.5, 0, 0.5],[0.5, 0, 0],[0, 0, 0.5]"
"a,x4","10.8862,0.83308",aflow:f1736e95989e5fe1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ce2O7Zr2_ICSD_154755,Ce4O14Zr4,"7.69768,7.69768,7.69768,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0, 0],[0.5, 0.5, 0],[0.33308, 0.33308, 0.41692],[0.91692, 0.91692, 0.83308],[0.33308, 0.91692, 0.41692],[0.91692, 0.33308, 0.83308],[0.91692, 0.33308, 0.41692],[0.33308, 0.91692, 0.83308],[0.0830801, 0.66692, 0.16692],[0.66692, 0.0830801, 0.58308],[0.0830801, 0.0830801, 0.16692],[0.66692, 0.66692, 0.58308],[0.0830801, 0.66692, 0.58308],[0.66692, 0.0830801, 0.16692],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0, 0, 0],[0.5, 0, 0.5],[0, 0.5, 0.5],[0, 0, 0.5]"
"a,x4","10.5508,0.37383",aflow:f1287d45c31c185a,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Gd2O7Zr2_ICSD_160158,Gd4O14Zr4,"7.46053,7.46053,7.46053,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0, 0],[0.5, 0.5, 0],[0.37383, 0.37383, 0.37617],[0.87617, 0.87617, 0.87383],[0.37383, 0.87617, 0.37617],[0.87617, 0.37383, 0.87383],[0.87617, 0.37383, 0.37617],[0.37383, 0.87617, 0.87383],[0.12383, 0.62617, 0.12617],[0.62617, 0.12383, 0.62383],[0.12383, 0.12383, 0.12617],[0.62617, 0.62617, 0.62383],[0.12383, 0.62617, 0.62383],[0.62617, 0.12383, 0.12617],[0.125, 0.125, 0.625],[0.875, 0.875, 0.375],[0, 0, 0],[0.5, 0, 0.5],[0, 0.5, 0.5],[0, 0, 0.5]"
"a,x4","10.4794,0.821185",aflow:f323238dce7c83d4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/F6Hg2O1Zn2_ICSD_27330,F12Hg4O2Zn4,"7.41007,7.41007,7.41007,60,60,60","[0.428815, 0.321185, 0.321185],[0.821185, 0.928815, 0.928815],[0.428815, 0.321185, 0.928815],[0.821185, 0.928815, 0.321185],[0.428815, 0.928815, 0.321185],[0.821185, 0.321185, 0.928815],[0.178815, 0.0711846, 0.678815],[0.571185, 0.678815, 0.0711846],[0.178815, 0.0711846, 0.0711846],[0.571185, 0.678815, 0.678815],[0.571185, 0.0711846, 0.678815],[0.178815, 0.678815, 0.0711846],[0.5, 0.5, 0.5],[0, 0, 0.5],[0, 0.5, 0],[0, 0.5, 0.5],[0.875, 0.375, 0.375],[0.125, 0.625, 0.625],[0, 0, 0],[0.5, 0.5, 0],[0.5, 0, 0.5],[0.5, 0, 0]"
"a,x4","10.6767,0.838635",aflow:f3e28f6e1c8493ab,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Gd2O7Zr2_ICSD_188035,Gd4O14Zr4,"7.54956,7.54956,7.54956,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0, 0],[0.5, 0.5, 0],[0.338635, 0.338635, 0.411365],[0.911365, 0.911365, 0.838635],[0.338635, 0.911365, 0.411365],[0.911365, 0.338635, 0.838635],[0.911365, 0.338635, 0.411365],[0.338635, 0.911365, 0.838635],[0.088635, 0.661365, 0.161365],[0.661365, 0.088635, 0.588635],[0.088635, 0.088635, 0.161365],[0.661365, 0.661365, 0.588635],[0.088635, 0.661365, 0.588635],[0.661365, 0.088635, 0.161365],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0, 0, 0],[0.5, 0, 0.5],[0, 0.5, 0.5],[0, 0, 0.5]"
"a,x4","10.3491,0.821327",aflow:f52bff077a988da9,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ca2O7Ru2_ICSD_156409,Ca4O14Ru4,"7.31792,7.31792,7.31792,60,60,60","[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0, 0],[0.5, 0.5, 0],[0.321327, 0.321327, 0.428673],[0.928673, 0.928673, 0.821327],[0.321327, 0.928673, 0.428673],[0.928673, 0.321327, 0.821327],[0.928673, 0.321327, 0.428673],[0.321327, 0.928673, 0.821327],[0.0713273, 0.678673, 0.178673],[0.678673, 0.0713273, 0.571327],[0.0713273, 0.0713273, 0.178673],[0.678673, 0.678673, 0.571327],[0.0713273, 0.678673, 0.571327],[0.678673, 0.0713273, 0.178673],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0, 0, 0],[0.5, 0, 0.5],[0, 0.5, 0.5],[0, 0, 0.5]"
"a,x4","10.9673,0.406007",aflow:f5968902e36b5a35,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Eu2O7Pb2_ICSD_173951,Eu4O14Pb4,"7.75505,7.75505,7.75505,60,60,60","[0.5, 0.5, 0.5],[0.5, 0, 0.5],[0, 0, 0.5],[0.5, 0, 0],[0.625, 0.125, 0.625],[0.375, 0.875, 0.375],[0.656007, 0.593993, 0.0939933],[0.0939933, 0.156007, 0.656007],[0.0939933, 0.593993, 0.656007],[0.656007, 0.156007, 0.0939933],[0.656007, 0.593993, 0.656007],[0.0939933, 0.156007, 0.0939933],[0.343993, 0.843993, 0.906007],[0.906007, 0.406007, 0.343993],[0.906007, 0.843993, 0.343993],[0.343993, 0.406007, 0.906007],[0.343993, 0.406007, 0.343993],[0.906007, 0.843993, 0.906007],[0, 0, 0],[0, 0.5, 0],[0.5, 0.5, 0],[0, 0.5, 0.5]"
"a,x4","10.3891,0.833532",aflow:f66fc434b1966cc9,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Bi2O7Rh2_ICSD_161099,Bi4O14Rh4,"7.3462,7.3462,7.3462,60,60,60","[0.5, 0.5, 0.5],[0, 0, 0.5],[0.5, 0, 0],[0.5, 0, 0.5],[0.666468, 0.583532, 0.666468],[0.0835317, 0.166468, 0.0835317],[0.666468, 0.583532, 0.0835317],[0.0835317, 0.166468, 0.666468],[0.0835317, 0.583532, 0.666468],[0.666468, 0.166468, 0.0835317],[0.916468, 0.833532, 0.333532],[0.333532, 0.416468, 0.916468],[0.916468, 0.833532, 0.916468],[0.333532, 0.416468, 0.333532],[0.916468, 0.416468, 0.333532],[0.333532, 0.833532, 0.916468],[0.625, 0.125, 0.625],[0.375, 0.875, 0.375],[0, 0, 0],[0.5, 0.5, 0],[0, 0.5, 0.5],[0, 0.5, 0]"
"a,x4","10.2396,0.830824",aflow:f64d5cf500077fc8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O7Ti2Y2_ICSD_153820,O14Ti4Y4,"7.24048,7.24048,7.24048,60,60,60","[0.330824, 0.330824, 0.419176],[0.919176, 0.919176, 0.830824],[0.330824, 0.919176, 0.419176],[0.919176, 0.330824, 0.830824],[0.919176, 0.330824, 0.419176],[0.330824, 0.919176, 0.830824],[0.0808244, 0.669176, 0.169176],[0.669176, 0.0808244, 0.580824],[0.0808244, 0.0808244, 0.169176],[0.669176, 0.669176, 0.580824],[0.0808244, 0.669176, 0.580824],[0.669176, 0.0808244, 0.169176],[0.375, 0.375, 0.875],[0.625, 0.625, 0.125],[0, 0, 0],[0.5, 0, 0.5],[0, 0.5, 0.5],[0, 0, 0.5],[0.5, 0.5, 0.5],[0, 0.5, 0],[0.5, 0, 0],[0.5, 0.5, 0]"
"a,x4","10.5271,0.417986",aflow:f6634255ee31913a,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Bi2O7Pt2_ICSD_202346,Bi4O14Pt4,"7.44382,7.44382,7.44382,60,60,60","[0.5, 0.5, 0.5],[0, 0, 0.5],[0.5, 0, 0.5],[0.5, 0, 0],[0.375, 0.875, 0.375],[0.625, 0.125, 0.625],[0.332014, 0.417986, 0.917986],[0.917986, 0.832014, 0.332014],[0.332014, 0.417986, 0.332014],[0.917986, 0.832014, 0.917986],[0.917986, 0.417986, 0.332014],[0.332014, 0.832014, 0.917986],[0.0820139, 0.167986, 0.0820139],[0.667986, 0.582014, 0.667986],[0.0820139, 0.167986, 0.667986],[0.667986, 0.582014, 0.0820139],[0.0820139, 0.582014, 0.667986],[0.667986, 0.167986, 0.0820139],[0, 0, 0],[0.5, 0.5, 0],[0, 0.5, 0],[0, 0.5, 0.5]"
