Composition,Sample A,Sample B,Lattice Parameter (Angstrom),data_source,compound_type,a_stoich_json,b_stoich_json,Temperature,density_calc,is_single_phase,a_site_n_elements,a_site_entropy,a_site_mean_radius,a_site_radius_variance,a_site_radius_std,a_site_delta,a_site_en_mean,a_site_en_variance,a_site_mean_atomic_num,a_site_mean_molar_mass,b_site_n_elements,b_site_entropy,b_site_mean_radius,b_site_radius_variance,b_site_radius_std,b_site_delta,b_site_en_mean,b_site_en_variance,b_site_mean_atomic_num,b_site_mean_molar_mass,a_b_radius_ratio,total_entropy,total_delta,phonon_scattering_factor,n_total_elements,site_asymmetry,en_site_contrast,mass_site_contrast,lattice_volume,density_theoretical
Gadolinium thorium zirconium aluminium oxide (1.8/0.2/1.8/0.2/7),"Al,Gd","Th,Zr",10.543,icsd_literature,high_entropy,"{""Gd"": 0.9, ""Al"": 0.1}","{""Th"": 0.1, ""Zr"": 0.9}",298.0,6.93,1.0,2.0,2.7027398407765,1.0152,0.012859559999999994,0.11339999999999997,0.11170212765957445,1.241,0.015129000000000012,58.9,144.223,2.0,2.7027398407765,0.753,0.009801000000000004,0.09900000000000002,0.13147410358565742,1.327,8.100000000000015e-05,45.0,105.30199999999999,1.3482071713147412,5.405479681553,0.24317623124523186,1.3144841770327347,4.0,0.0,0.08599999999999985,38.92100000000002,1171.9055730069997,6.928405713291875
Gadolinium thorium zirconium aluminium oxide (1.8/0.2/1.8/0.2/7),"Al,Gd","Th,Zr",10.601,icsd_literature,high_entropy,"{""Gd"": 0.9, ""Al"": 0.1}","{""Th"": 0.1, ""Zr"": 0.9}",873.0,6.81,1.0,2.0,2.7027398407765,1.0152,0.012859559999999994,0.11339999999999997,0.11170212765957445,1.241,0.015129000000000012,58.9,144.223,2.0,2.7027398407765,0.753,0.009801000000000004,0.09900000000000002,0.13147410358565742,1.327,8.100000000000015e-05,45.0,105.30199999999999,1.3482071713147412,5.405479681553,0.24317623124523186,1.3144841770327347,4.0,0.0,0.08599999999999985,38.92100000000002,1191.3531118010003,6.811869396475793
Diamericium dizirconium heptaoxide,Am,Zr,10.660798333333332,icsd_literature,pristine,"{""Am"": 1.0}","{""Zr"": 1.0}",293.0,8.54,1.0,1.0,-0.0,1.09,0.0,0.0,0.0,1.3,0.0,95.0,243.0,1.0,-0.0,0.72,0.0,0.0,0.0,1.33,0.0,40.0,91.22,1.513888888888889,-0.0,0.0,-0.0,2.0,0.0,0.030000000000000027,151.78,1211.6276736445172,8.54848069078674
Bismuth yttrium distannate (0.2/1.8/1) - alpha,"Bi,Y",Sn,10.3563,icsd_literature,high_entropy,"{""Bi"": 0.1, ""Y"": 0.9}","{""Sn"": 1.0}",293.0,6.59,1.0,2.0,2.7027398407765,1.0341,0.0020520900000000008,0.04530000000000001,0.04380620829706994,1.3,0.057600000000000005,43.400000000000006,100.917,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.4986956521739132,2.7027398407765,0.04380620829706994,0.118396784437845,3.0,1.0,0.6599999999999999,17.792999999999992,1110.7437228745468,6.591530713314635
Yttrium bismuth dititanate (1.73/0.27/1),"Bi,Y",Ti,10.134,icsd_literature,high_entropy,"{""Y"": 0.865, ""Bi"": 0.135}","{""Ti"": 1.0}",293.0,5.34,1.0,2.0,3.290532881539606,1.0393849999999998,0.002662586775000001,0.05160025944702217,0.04964499145843187,1.3279999999999998,0.07473600000000001,44.94,105.11945,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.7179917355371899,3.290532881539606,0.04964499145843187,0.16335847679772295,3.0,1.0,0.2120000000000002,57.24945,1040.741086104,5.337662593031313
Lead(II)-1.5 bismuth-0.5 heptaoxodiiridate(IV/V),"Bi,Ir",Pb,10.16648,icsd_literature,high_entropy,"{""Bi"": 0.2, ""Ir"": 0.8}","{""Pb"": 1.0}",14.0,11.55,1.0,2.0,4.160345749296494,1.034,0.004623999999999996,0.06799999999999998,0.06576402321083169,2.164,0.005184000000000009,78.2,195.572,1.0,-0.0,0.785,0.0,0.0,0.0,2.33,0.0,82.0,207.2,1.3171974522292993,4.160345749296494,0.06576402321083169,0.2736010744218196,3.0,1.0,0.16599999999999993,11.627999999999986,1050.7800818034898,11.575084328676375
Lead(II)-1.5 bismuth-0.5 heptaoxodiiridate(IV/V),"Bi,Ir",Pb,10.1838,icsd_literature,high_entropy,"{""Bi"": 0.2, ""Ir"": 0.8}","{""Pb"": 1.0}",300.0,11.49,1.0,2.0,4.160345749296494,1.034,0.004623999999999996,0.06799999999999998,0.06576402321083169,2.164,0.005184000000000009,78.2,195.572,1.0,-0.0,0.785,0.0,0.0,0.0,2.33,0.0,82.0,207.2,1.3171974522292993,4.160345749296494,0.06576402321083169,0.2736010744218196,3.0,1.0,0.16599999999999993,11.627999999999986,1056.159682412472,11.515541317608747
Bismuth yttrium distannate (0.4/1.6/1) - alpha,"Bi,Y",Sn,10.3697,icsd_literature,high_entropy,"{""Bi"": 0.2, ""Y"": 0.8}","{""Sn"": 1.0}",293.0,6.85,1.0,2.0,4.160345749296494,1.0492,0.003648160000000001,0.06040000000000001,0.05756767060617616,1.38,0.10240000000000003,47.800000000000004,112.924,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5205797101449274,4.160345749296494,0.05756767060617616,0.2395014137033057,3.0,1.0,0.5800000000000001,5.785999999999987,1115.060872589873,6.851816741537666
Bismuth yttrium distannate (0.6/1.4/1) - beta,"Bi,Y",Sn,10.39665,icsd_literature,high_entropy,"{""Bi"": 0.3, ""Y"": 0.7}","{""Sn"": 1.0}",293.0,7.05,1.0,2.0,5.078725807284385,1.0642999999999998,0.004788210000000001,0.06919689299383319,0.06501634219095483,1.46,0.13440000000000002,52.199999999999996,124.93099999999998,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5424637681159419,5.078725807284385,0.06501634219095483,0.33020017498043486,3.0,1.0,0.5,6.220999999999989,1123.7773421044044,7.067176537851882
Bismuth europium titanium oxide (0.66/1.33/2/7),"Bi,Eu",Ti,10.25373,icsd_literature,high_entropy,"{""Bi"": 0.3316582914572864, ""Eu"": 0.6683417085427136}","{""Ti"": 1.0}",293.0,6.75,1.0,2.0,5.282273290727012,1.100492462311558,0.0023974861240877695,0.048964130994920856,0.04449292718650055,1.4719597989949749,0.14904490290649228,69.63316582914572,170.8711557788945,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.8189958054736495,5.282273290727012,0.04449292718650055,0.23502380090351363,3.0,1.0,0.06804020100502517,123.00115577889449,1078.0667022485698,6.760535127749895
Bismuth holmium titanium oxide (0.66/1.33/2/7),"Bi,Ho",Ti,10.18701,icsd_literature,high_entropy,"{""Bi"": 0.3316582914572864, ""Ho"": 0.6683417085427136}","{""Ti"": 1.0}",293.0,7.1,1.0,2.0,5.282273290727012,1.0664070351758794,0.005325407186687207,0.07297538754050716,0.06843108225413341,1.4986934673366834,0.13485859447993737,72.30653266331659,179.53954773869347,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.7626562564890569,5.282273290727012,0.06843108225413341,0.36147167804655217,3.0,1.0,0.04130653266331663,131.66954773869347,1057.1587224551263,7.111422641816395
Lead(II) bismuth heptaoxodiiridate(IV/V),"Bi,Ir",Pb,10.17531,icsd_literature,high_entropy,"{""Bi"": 0.3333333333333333, ""Ir"": 0.6666666666666666}","{""Pb"": 1.0}",14.0,11.53,1.0,2.0,5.2919787952030735,1.0566666666666666,0.006422222222222217,0.08013876853447535,0.07584110586858869,2.14,0.007200000000000012,79.0,197.80666666666664,1.0,-0.0,0.785,0.0,0.0,0.0,2.33,0.0,82.0,207.2,1.346072186836518,5.2919787952030735,0.07584110586858869,0.40134952406132274,3.0,1.0,0.18999999999999995,9.393333333333345,1053.5203957897322,11.578176293629589
Lead(II) bismuth heptaoxodiiridate(IV/V),"Bi,Ir",Pb,10.19191,icsd_literature,high_entropy,"{""Bi"": 0.3333333333333333, ""Ir"": 0.6666666666666666}","{""Pb"": 1.0}",300.0,11.48,1.0,2.0,5.2919787952030735,1.0566666666666666,0.006422222222222217,0.08013876853447535,0.07584110586858869,2.14,0.007200000000000012,79.0,197.80666666666664,1.0,-0.0,0.785,0.0,0.0,0.0,2.33,0.0,82.0,207.2,1.346072186836518,5.2919787952030735,0.07584110586858869,0.40134952406132274,3.0,1.0,0.18999999999999995,9.393333333333345,1058.684951382385,11.52481802510113
Bismuth ytterbium titanium oxide (0.66/1.33/2/7),"Bi,Yb",Ti,10.14539,icsd_literature,high_entropy,"{""Bi"": 0.3316582914572864, ""Yb"": 0.6683417085427136}","{""Ti"": 1.0}",293.0,7.33,1.0,2.0,5.282273290727012,1.046356783919598,0.007586350092169385,0.0870996560967343,0.08324087675951557,1.4051256281407036,0.18761392894118833,74.31155778894473,184.95979899497488,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.7295153453216496,5.282273290727012,0.08324087675951557,0.43970106000348796,3.0,1.0,0.1348743718592964,137.08979899497487,1044.254220853473,7.3393878341990195
Yttrium bismuth dititanate (1.3/0.7/1),"Bi,Y",Ti,10.206,icsd_literature,high_entropy,"{""Y"": 0.65, ""Bi"": 0.35}","{""Ti"": 1.0}",293.0,5.87,1.0,2.0,5.382871356933935,1.07185,0.0051872275000000015,0.0720224097069794,0.06719448589539521,1.5,0.1456,54.4,130.93449999999999,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.7716528925619834,5.382871356933935,0.06719448589539521,0.3616992734702242,3.0,1.0,0.040000000000000036,83.06449999999998,1063.0818218159998,5.869194912051444
Gadolinium bismuth dititanate (1.27/0.73/1),"Bi,Gd",Ti,10.2408,icsd_literature,high_entropy,"{""Gd"": 0.635, ""Bi"": 0.365}","{""Ti"": 1.0}",293.0,6.91,1.0,2.0,5.455986598398437,1.095705,0.0031727679749999995,0.056327328846661986,0.05140738505953883,1.4992999999999999,0.15584551000000002,70.935,176.13145,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.8110826446280992,5.455986598398437,0.05140738505953883,0.2804780039435519,3.0,1.0,0.04070000000000018,128.26145,1073.9935019013121,6.918441547633402
Yttrium bismuth dititanate (1.26/0.74/1),"Bi,Y",Ti,10.221,icsd_literature,high_entropy,"{""Y"": 0.63, ""Bi"": 0.37}","{""Ti"": 1.0}",293.0,5.9,1.0,2.0,5.478557529198984,1.0748699999999998,0.005314913100000002,0.07290345053562282,0.0678253654261658,1.516,0.149184,55.28,133.33589999999998,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.7766446280991732,5.478557529198984,0.0678253654261658,0.37158516642619305,3.0,1.0,0.02400000000000002,85.46589999999998,1067.776023861,5.901172245900269
Bismuth yttrium distannate (0.8/1.2/1) - beta,"Bi,Y",Sn,10.39675,icsd_literature,high_entropy,"{""Bi"": 0.4, ""Y"": 0.6}","{""Sn"": 1.0}",293.0,7.32,1.0,2.0,5.595418999514958,1.0794,0.0054722400000000015,0.073974590232052,0.06853306488053729,1.54,0.15360000000000001,56.6,136.938,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5643478260869565,5.595418999514958,0.06853306488053729,0.3834712133275497,3.0,1.0,0.41999999999999993,18.227999999999994,1123.809769515672,7.344009799721915
Lead(II)-0.5 bismuth-1.5 heptaoxodiiridate(IV/V),"Bi,Ir",Pb,10.20081,icsd_literature,high_entropy,"{""Bi"": 0.42857142857142855, ""Ir"": 0.5714285714285714}","{""Pb"": 1.0}",14.0,11.46,1.0,2.0,5.677697982479722,1.0728571428571427,0.007077551020408157,0.08412818208191686,0.07841508316556833,2.1228571428571428,0.007934693877551035,79.57142857142857,199.40285714285713,1.0,-0.0,0.785,0.0,0.0,0.0,2.33,0.0,82.0,207.2,1.3666969972702454,5.677697982479722,0.07841508316556833,0.4452171594851269,3.0,1.0,0.2071428571428573,7.797142857142859,1061.4608372771916,11.519666808824145
Lead(II)-0.5 bismuth-1.5 heptaoxodiiridate(IV/V),"Bi,Ir",Pb,10.21714,icsd_literature,high_entropy,"{""Bi"": 0.42857142857142855, ""Ir"": 0.5714285714285714}","{""Pb"": 1.0}",300.0,11.4,1.0,2.0,5.677697982479722,1.0728571428571427,0.007077551020408157,0.08412818208191686,0.07841508316556833,2.1228571428571428,0.007934693877551035,79.57142857142857,199.40285714285713,1.0,-0.0,0.785,0.0,0.0,0.0,2.33,0.0,82.0,207.2,1.3666969972702454,5.677697982479722,0.07841508316556833,0.4452171594851269,3.0,1.0,0.2071428571428573,7.797142857142859,1066.5667314911425,11.461950374974245
Bismuth yttrium distannate,"Bi,Y",Sn,10.4911,icsd_literature,high_entropy,"{""Bi"": 0.5, ""Y"": 0.5}","{""Sn"": 1.0}",10.0,7.45,1.0,2.0,5.762825659175385,1.0945,0.005700250000000002,0.07550000000000001,0.06898126998629511,1.62,0.16000000000000003,61.0,148.945,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5862318840579712,5.762825659175385,0.06898126998629511,0.3975270326795263,3.0,1.0,0.33999999999999986,30.235,1154.6838194100308,7.448646768569939
Bismuth yttrium distannate,"Bi,Y",Sn,10.4919,icsd_literature,high_entropy,"{""Bi"": 0.5, ""Y"": 0.5}","{""Sn"": 1.0}",100.0,7.44,1.0,2.0,5.762825659175385,1.0945,0.005700250000000002,0.07550000000000001,0.06898126998629511,1.62,0.16000000000000003,61.0,148.945,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5862318840579712,5.762825659175385,0.06898126998629511,0.3975270326795263,3.0,1.0,0.33999999999999986,30.235,1154.9479911835588,7.442795057169638
Bismuth yttrium distannate,"Bi,Y",Sn,10.4961,icsd_literature,high_entropy,"{""Bi"": 0.5, ""Y"": 0.5}","{""Sn"": 1.0}",200.0,7.44,1.0,2.0,5.762825659175385,1.0945,0.005700250000000002,0.07550000000000001,0.06898126998629511,1.62,0.16000000000000003,61.0,148.945,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5862318840579712,5.762825659175385,0.06898126998629511,0.3975270326795263,3.0,1.0,0.33999999999999986,30.235,1156.335554055681,7.438327831212838
Bismuth yttrium distannate,"Bi,Y",Sn,10.5025,icsd_literature,high_entropy,"{""Bi"": 0.5, ""Y"": 0.5}","{""Sn"": 1.0}",293.0,7.42,1.0,2.0,5.762825659175385,1.0945,0.005700250000000002,0.07550000000000001,0.06898126998629511,1.62,0.16000000000000003,61.0,148.945,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5862318840579712,5.762825659175385,0.06898126998629511,0.3975270326795263,3.0,1.0,0.33999999999999986,30.235,1158.452071890625,7.421534363134279
Bismuth yttrium distannate,"Bi,Y",Sn,10.5022,icsd_literature,high_entropy,"{""Bi"": 0.5, ""Y"": 0.5}","{""Sn"": 1.0}",295.0,7.42,1.0,2.0,5.762825659175385,1.0945,0.005700250000000002,0.07550000000000001,0.06898126998629511,1.62,0.16000000000000003,61.0,148.945,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5862318840579712,5.762825659175385,0.06898126998629511,0.3975270326795263,3.0,1.0,0.33999999999999986,30.235,1158.3528024706482,7.421852437094706
Bismuth yttrium distannate,"Bi,Y",Sn,10.4908,icsd_literature,high_entropy,"{""Bi"": 0.5, ""Y"": 0.5}","{""Sn"": 1.0}",50.0,7.45,1.0,2.0,5.762825659175385,1.0945,0.005700250000000002,0.07550000000000001,0.06898126998629511,1.62,0.16000000000000003,61.0,148.945,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5862318840579712,5.762825659175385,0.06898126998629511,0.3975270326795263,3.0,1.0,0.33999999999999986,30.235,1154.584765381312,7.448966227326899
Yttrium bismuth dititanate,"Bi,Y",Ti,10.1984,icsd_literature,high_entropy,"{""Y"": 0.5, ""Bi"": 0.5}","{""Ti"": 1.0}",293.0,6.33,1.0,2.0,5.762825659175385,1.0945,0.005700250000000002,0.07550000000000001,0.06898126998629511,1.62,0.16000000000000003,61.0,148.945,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.809090909090909,5.762825659175385,0.06898126998629511,0.3975270326795263,3.0,1.0,0.08000000000000007,101.07499999999999,1060.708686331904,6.331328341952281
Bismuth ytterbium distannate,"Bi,Yb",Sn,10.4536,icsd_literature,high_entropy,"{""Bi"": 0.5, ""Yb"": 0.5}","{""Sn"": 1.0}",10.0,8.51,1.0,2.0,5.762825659175385,1.0775,0.008556249999999994,0.09249999999999997,0.08584686774941991,1.56,0.21159999999999995,76.5,191.01,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5615942028985508,5.762825659175385,0.08584686774941991,0.4947205322261929,3.0,1.0,0.3999999999999999,72.3,1142.345918342656,8.50804827846155
Bismuth ytterbium distannate,"Bi,Yb",Sn,10.4557,icsd_literature,high_entropy,"{""Bi"": 0.5, ""Yb"": 0.5}","{""Sn"": 1.0}",100.0,8.5,1.0,2.0,5.762825659175385,1.0775,0.008556249999999994,0.09249999999999997,0.08584686774941991,1.56,0.21159999999999995,76.5,191.01,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5615942028985508,5.762825659175385,0.08584686774941991,0.4947205322261929,3.0,1.0,0.3999999999999999,72.3,1143.034506496693,8.500486152255867
Bismuth ytterbium distannate,"Bi,Yb",Sn,10.4595,icsd_literature,high_entropy,"{""Bi"": 0.5, ""Yb"": 0.5}","{""Sn"": 1.0}",200.0,8.49,1.0,2.0,5.762825659175385,1.0775,0.008556249999999994,0.09249999999999997,0.08584686774941991,1.56,0.21159999999999995,76.5,191.01,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5615942028985508,5.762825659175385,0.08584686774941991,0.4947205322261929,3.0,1.0,0.3999999999999999,72.3,1144.281226444875,8.490855152678995
Bismuth ytterbium distannate,"Bi,Yb",Sn,10.4661,icsd_literature,high_entropy,"{""Bi"": 0.5, ""Yb"": 0.5}","{""Sn"": 1.0}",295.0,8.47,1.0,2.0,5.762825659175385,1.0775,0.008556249999999994,0.09249999999999997,0.08584686774941991,1.56,0.21159999999999995,76.5,191.01,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5615942028985508,5.762825659175385,0.08584686774941991,0.4947205322261929,3.0,1.0,0.3999999999999999,72.3,1146.4487361567813,8.472827814003887
Bismuth ytterbium distannate,"Bi,Yb",Sn,10.4543,icsd_literature,high_entropy,"{""Bi"": 0.5, ""Yb"": 0.5}","{""Sn"": 1.0}",50.0,8.5,1.0,2.0,5.762825659175385,1.0775,0.008556249999999994,0.09249999999999997,0.08584686774941991,1.56,0.21159999999999995,76.5,191.01,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.5615942028985508,5.762825659175385,0.08584686774941991,0.4947205322261929,3.0,1.0,0.3999999999999999,72.3,1142.575416991007,8.50219400764777
Bismuth yttrium distannate (1.2/0.8/1),"Bi,Y",Sn,10.4071,icsd_literature,high_entropy,"{""Bi"": 0.6, ""Y"": 0.4}","{""Sn"": 1.0}",293.0,7.9,1.0,2.0,5.595418999514958,1.1096,0.0054722400000000015,0.073974590232052,0.06666779941605255,1.7,0.15360000000000001,65.4,160.952,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.6081159420289854,5.595418999514958,0.06666779941605255,0.3730342715084327,3.0,1.0,0.26,42.242000000000004,1127.169381149911,7.906054179953184
Bismuth yttrium distannate (1.4/0.6/1),"Bi,Y",Sn,10.4816,icsd_literature,high_entropy,"{""Bi"": 0.7, ""Y"": 0.3}","{""Sn"": 1.0}",293.0,8.02,1.0,2.0,5.078725807284385,1.1246999999999998,0.004788210000000001,0.06919689299383319,0.06152475592943297,1.7799999999999998,0.13440000000000002,69.8,172.95899999999997,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.63,5.078725807284385,0.06152475592943297,0.3124673657256842,3.0,1.0,0.18000000000000016,54.24899999999998,1151.549858410496,8.020813406842624
Bismuth chromium dititanate,"Bi,Cr",Ti,10.34214,icsd_literature,high_entropy,"{""Bi"": 0.75, ""Cr"": 0.25}","{""Ti"": 1.0}",293.0,6.57,1.0,2.0,4.675254392360772,1.0875,0.020418749999999996,0.14289419162443237,0.13139695781556998,1.9300000000000002,0.024300000000000016,68.25,169.73399999999998,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.7975206611570247,4.675254392360772,0.13139695781556998,0.6143142041700866,3.0,1.0,0.3900000000000001,121.86399999999998,1106.1938442209926,6.570794821258725
Bismuth iron dititanium heptaoxide,"Bi,Fe",Ti,10.3152,icsd_literature,high_entropy,"{""Bi"": 0.75, ""Fe"": 0.25}","{""Ti"": 1.0}",293.0,6.65,1.0,2.0,4.675254392360772,1.1075,0.01171874999999999,0.10825317547305478,0.09774553090117817,1.9725000000000001,0.006768749999999996,68.75,170.69625,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.8305785123966942,4.675254392360772,0.09774553090117817,0.4569852226793688,3.0,1.0,0.4325000000000001,122.82624999999999,1097.5718466478083,6.648253183213953
Bismuth indium dititanate (1.5/0.5/1),"Bi,In",Ti,10.3271,icsd_literature,high_entropy,"{""Bi"": 0.75, ""In"": 0.25}","{""Ti"": 1.0}",298.0,6.98,1.0,2.0,4.675254392360772,1.1524999999999999,0.0009187499999999957,0.030310889132455283,0.026300120722304008,1.9600000000000002,0.0108,74.5,185.43949999999998,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.9049586776859502,4.675254392360772,0.026300120722304008,0.12295975492657038,3.0,1.0,0.42000000000000015,137.56949999999998,1101.374830171511,6.9796091200344295
Bismuth scandium dititanate (1.5/0.5/1),"Bi,Sc",Ti,10.3105,icsd_literature,high_entropy,"{""Bi"": 0.75, ""Sc"": 0.25}","{""Ti"": 1.0}",298.0,6.59,1.0,2.0,4.675254392360772,1.09875,0.015229687499999991,0.12340862003928248,0.11231728786282821,1.8550000000000002,0.08167499999999997,67.5,167.974,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.8161157024793386,4.675254392360772,0.11231728786282821,0.5251118934187369,3.0,1.0,0.31500000000000017,120.10399999999998,1096.0722428826248,6.589805695093604
Bismuth iron titanium oxide (1.6/0.4/2/7),"Bi,Fe",Ti,10.3328,icsd_literature,high_entropy,"{""Bi"": 0.8, ""Fe"": 0.2}","{""Ti"": 1.0}",293.0,6.8,1.0,2.0,4.160345749296494,1.1199999999999999,0.009999999999999992,0.09999999999999996,0.08928571428571429,1.9820000000000002,0.005775999999999996,71.60000000000001,178.353,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.8512396694214874,4.160345749296494,0.08928571428571429,0.3714594419014727,3.0,1.0,0.44200000000000017,130.483,1103.1995347435522,6.798502313163995
Bismuth scandium dititanate,"Bi,Sc",Ti,10.3275,icsd_literature,high_entropy,"{""Bi"": 0.8, ""Sc"": 0.2}","{""Ti"": 1.0}",293.0,6.76,1.0,2.0,4.160345749296494,1.113,0.012995999999999992,0.11399999999999996,0.10242587601078164,1.8880000000000001,0.06969599999999998,70.60000000000001,176.1752,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.8396694214876033,4.160345749296494,0.10242587601078164,0.4261270578794251,3.0,1.0,0.3480000000000001,128.30519999999999,1101.5028139218753,6.757472006072922
Bismuth neodymium dititanium heptaoxide,"Bi,Nd",Ti,10.359,icsd_literature,high_entropy,"{""Bi"": 0.987, ""Nd"": 0.013}","{""Ti"": 1.0}",193.0,7.46,1.0,2.0,0.5767555523564135,1.1692069999999999,4.774415099999991e-05,0.006909714248794946,0.00590974416745276,2.00856,0.009936326400000002,82.701,208.13837999999998,1.0,-0.0,0.605,0.0,0.0,0.0,1.54,0.0,22.0,47.87,1.932573553719008,0.5767555523564135,0.00590974416745276,0.0034084777615843095,3.0,1.0,0.4685600000000001,160.26837999999998,1111.612698279,7.458739085825897
Dibismuth dihafnate - delta,Bi,Hf,10.877908,icsd_literature,pristine,"{""Bi"": 1.0}","{""Hf"": 1.0}",1173.0,9.15,1.0,1.0,-0.0,1.17,0.0,0.0,0.0,2.02,0.0,83.0,208.98,1.0,-0.0,0.71,0.0,0.0,0.0,1.3,0.0,72.0,178.49,1.647887323943662,-0.0,0.0,-0.0,2.0,0.0,0.72,30.48999999999998,1287.1706971042292,9.151962322646465
Dibismuth(V) diplatinate,Bi,Pt,10.3655,icsd_literature,pristine,"{""Bi"": 1.0}","{""Pt"": 1.0}",293.0,10.96,1.0,1.0,-0.0,1.17,0.0,0.0,0.0,2.02,0.0,83.0,208.98,1.0,-0.0,0.74,0.0,0.0,0.0,2.28,0.0,78.0,195.085,1.581081081081081,-0.0,0.0,-0.0,2.0,0.0,0.2599999999999998,13.894999999999982,1113.7065347363753,10.96779226154271
Dibismuth distannate,Bi,Sn,10.7407,icsd_literature,pristine,"{""Bi"": 1.0}","{""Sn"": 1.0}",1073.0,8.23,1.0,1.0,-0.0,1.17,0.0,0.0,0.0,2.02,0.0,83.0,208.98,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.6956521739130435,-0.0,0.0,-0.0,2.0,0.0,0.06000000000000005,90.27,1239.0754697481432,8.22869375155025
Dibismuth distannate,Bi,Sn,10.7464,icsd_literature,pristine,"{""Bi"": 1.0}","{""Sn"": 1.0}",1123.0,8.22,1.0,1.0,-0.0,1.17,0.0,0.0,0.0,2.02,0.0,83.0,208.98,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.6956521739130435,-0.0,0.0,-0.0,2.0,0.0,0.06000000000000005,90.27,1241.049217913344,8.217151387736529
Dibismuth distannate - HT,Bi,Sn,10.7271,icsd_literature,pristine,"{""Bi"": 1.0}","{""Sn"": 1.0}",873.0,8.26,1.0,1.0,-0.0,1.17,0.0,0.0,0.0,2.02,0.0,83.0,208.98,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.6956521739130435,-0.0,0.0,-0.0,2.0,0.0,0.06000000000000005,90.27,1234.374631463511,8.259359829405081
Dibismuth distannate,Bi,Sn,10.7297,icsd_literature,pristine,"{""Bi"": 1.0}","{""Sn"": 1.0}",923.0,8.25,1.0,1.0,-0.0,1.17,0.0,0.0,0.0,2.02,0.0,83.0,208.98,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.6956521739130435,-0.0,0.0,-0.0,2.0,0.0,0.06000000000000005,90.27,1235.2724002870727,8.251358701463385
Dibismuth distannate,Bi,Sn,10.7339,icsd_literature,pristine,"{""Bi"": 1.0}","{""Sn"": 1.0}",973.0,8.24,1.0,1.0,-0.0,1.17,0.0,0.0,0.0,2.02,0.0,83.0,208.98,1.0,-0.0,0.69,0.0,0.0,0.0,1.96,0.0,50.0,118.71,1.6956521739130435,-0.0,0.0,-0.0,2.0,0.0,0.06000000000000005,90.27,1236.723561599219,8.24151686591215
